,y
0,24.344827586206893
1,31.738916256157633
2,18.349753694581278
3,-1.275862068965515
4,-15.576354679802957
5,-40.418719211822655
6,-34.901477832512306
7,-34.86206896551723
8,-37.29556650246305
9,-45.349753694581274
10,-4.211822660098521
11,-29.97536945812809
12,-55.399014778325125
13,-72.44827586206897
14,-65.871921182266
15,-17.009852216748772
16,-18.679802955665025
17,-15.73891625615764
18,21.389162561576345
19,23.004926108374384
20,96.80295566502464
21,151.3743842364532
22,53.45812807881773
23,40.389162561576356
24,10.896551724137932
25,-14.463054187192117
26,21.216748768472907
27,-7.044334975369444
28,-17.03448275862069
29,-3.4876847290640365
30,88.48768472906404
31,65.71921182266011
32,18.20197044334975
33,7.0344827586206815
34,9.162561576354692
35,-6.748768472906412
36,-11.753694581280788
37,-5.935960591133015
38,8.965517241379294
39,8.300492610837441
40,-1.1280788177339787
41,51.280788177339915
42,83.4384236453202
43,28.965517241379303
44,34.083743842364534
45,21.029556650246295
46,32.87684729064039
47,13.231527093596055
48,-10.064039408867002
49,-18.91133004926108
50,-12.714285714285714
51,-23.65517241379311
52,-19.083743842364534
53,3.310344827586204
54,8.492610837438422
55,-20.275862068965516
56,-15.004926108374386
57,-31.5615763546798
58,12.955665024630548
59,1.4236453201970514
60,-8.866995073891628
61,0.3645320197044433
62,-8.211822660098521
63,-38.6896551724138
64,50.029556650246306
65,31.408866995073886
66,-0.4433497536945684
67,-18.009852216748772
68,-23.251231527093598
69,6.689655172413787
70,-16.182266009852224
71,-29.995073891625616
72,-52.768472906403936
73,-6.768472906403937
74,-24.541871921182267
75,-2.753694581280789
76,19.32512315270936
77,-21.03448275862069
78,-20.783251231527093
79,-22.901477832512303
80,0.3940886699507392
81,-50.77339901477832
82,-58.94088669950738
83,-45.423645320197025
84,-38.79802955665025
85,-23.394088669950747
86,-34.694581280788164
87,38.53694581280787
88,28.389162561576352
89,-7.793103448275872
90,-21.177339901477847
91,-8.985221674876843
92,4.014778325123165
93,16.137931034482772
94,83.00985221674877
95,150.8226600985222
96,91.65517241379311
97,80.74384236453201
98,76.30541871921183
99,40.374384236453196
100,25.50738916256157
101,10.802955665024635
102,2.7142857142857144
103,-22.15517241379311
104,-16.79802955665025
105,-7.975369458128081
106,20.492610837438423
107,26.152709359605915
108,2.852216748768472
109,-19.5615763546798
110,-28.758620689655167
111,-29.14778325123152
112,-43.00985221674877
113,-63.349753694581274
114,-45.06896551724138
115,82.88177339901476
116,7.029556650246304
117,18.837438423645317
118,13.556650246305432
119,-6.0098522167487705
120,-4.394088669950739
121,-9.596059113300498
122,-20.753694581280797
123,-32.70935960591133
124,-40.19704433497537
125,-5.768472906403937
